Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
711100,"Coffee, Green",KS,"Korea, South",2015,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",KS,"Korea, South",2016,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",KS,"Korea, South",2017,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",KS,"Korea, South",2018,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",KS,"Korea, South",2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),10
711100,"Coffee, Green",LA,Laos,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",LA,Laos,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),50
711100,"Coffee, Green",LA,Laos,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),75
711100,"Coffee, Green",LA,Laos,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),85
711100,"Coffee, Green",LA,Laos,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),130
711100,"Coffee, Green",LA,Laos,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),90
711100,"Coffee, Green",LA,Laos,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),5
711100,"Coffee, Green",LA,Laos,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),2
711100,"Coffee, Green",LA,Laos,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",LA,Laos,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),5
711100,"Coffee, Green",LA,Laos,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),8
711100,"Coffee, Green",LA,Laos,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),8
711100,"Coffee, Green",LA,Laos,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),8
711100,"Coffee, Green",LA,Laos,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2001,2000,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2002,2001,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2003,2002,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2004,2007,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2005,2007,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2006,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2007,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2008,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2009,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2010,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2011,2012,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2012,2012,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2013,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2014,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2015,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2016,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2017,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2018,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LA,Laos,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1962,1961,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1963,1962,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1964,1963,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1965,1964,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1966,1965,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1967,1966,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1968,1967,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1969,1968,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1970,1969,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1971,1970,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1972,1971,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1973,1972,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1974,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1975,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1976,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1977,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1978,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1979,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1980,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1981,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1982,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1983,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2001,2000,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2002,2007,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2003,2008,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2004,2008,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2005,2008,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2006,2008,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2007,2008,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2008,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2009,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2010,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2011,2012,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2012,2012,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2013,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2014,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2015,2016,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2016,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2017,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2018,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",LI,Liberia,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MA,Madagascar,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),37
711100,"Coffee, Green",MA,Madagascar,1962,1961,0,29,Arabica Production,2,(1000 60 KG BAGS),36
711100,"Coffee, Green",MA,Madagascar,1963,1962,0,29,Arabica Production,2,(1000 60 KG BAGS),41
711100,"Coffee, Green",MA,Madagascar,1964,1963,0,29,Arabica Production,2,(1000 60 KG BAGS),33
711100,"Coffee, Green",MA,Madagascar,1965,1964,0,29,Arabica Production,2,(1000 60 KG BAGS),45
711100,"Coffee, Green",MA,Madagascar,1966,1965,0,29,Arabica Production,2,(1000 60 KG BAGS),28
711100,"Coffee, Green",MA,Madagascar,1967,1966,0,29,Arabica Production,2,(1000 60 KG BAGS),36
711100,"Coffee, Green",MA,Madagascar,1968,1967,0,29,Arabica Production,2,(1000 60 KG BAGS),41
711100,"Coffee, Green",MA,Madagascar,1969,1968,0,29,Arabica Production,2,(1000 60 KG BAGS),45
711100,"Coffee, Green",MA,Madagascar,1970,1969,0,29,Arabica Production,2,(1000 60 KG BAGS),33
711100,"Coffee, Green",MA,Madagascar,1971,1970,0,29,Arabica Production,2,(1000 60 KG BAGS),50
711100,"Coffee, Green",MA,Madagascar,1972,1971,0,29,Arabica Production,2,(1000 60 KG BAGS),40
711100,"Coffee, Green",MA,Madagascar,1973,1972,0,29,Arabica Production,2,(1000 60 KG BAGS),38
711100,"Coffee, Green",MA,Madagascar,1974,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),45
711100,"Coffee, Green",MA,Madagascar,1975,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),43
711100,"Coffee, Green",MA,Madagascar,1976,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),45
711100,"Coffee, Green",MA,Madagascar,1977,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),42
711100,"Coffee, Green",MA,Madagascar,1978,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),51
711100,"Coffee, Green",MA,Madagascar,1979,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),28
711100,"Coffee, Green",MA,Madagascar,1980,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),54
711100,"Coffee, Green",MA,Madagascar,1981,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),60
711100,"Coffee, Green",MA,Madagascar,1982,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),58
711100,"Coffee, Green",MA,Madagascar,1983,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),52
711100,"Coffee, Green",MA,Madagascar,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),48
711100,"Coffee, Green",MA,Madagascar,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),54
711100,"Coffee, Green",MA,Madagascar,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),45
711100,"Coffee, Green",MA,Madagascar,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),38
711100,"Coffee, Green",MA,Madagascar,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),46
711100,"Coffee, Green",MA,Madagascar,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),20
711100,"Coffee, Green",MA,Madagascar,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),20
711100,"Coffee, Green",MA,Madagascar,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),20
711100,"Coffee, Green",MA,Madagascar,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),20
711100,"Coffee, Green",MA,Madagascar,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),20
711100,"Coffee, Green",MA,Madagascar,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),20
711100,"Coffee, Green",MA,Madagascar,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),23
711100,"Coffee, Green",MA,Madagascar,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),47
711100,"Coffee, Green",MA,Madagascar,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),31
711100,"Coffee, Green",MA,Madagascar,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),33
711100,"Coffee, Green",MA,Madagascar,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),64
711100,"Coffee, Green",MA,Madagascar,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),33
711100,"Coffee, Green",MA,Madagascar,2001,2000,0,29,Arabica Production,2,(1000 60 KG BAGS),21
711100,"Coffee, Green",MA,Madagascar,2002,2001,0,29,Arabica Production,2,(1000 60 KG BAGS),9
711100,"Coffee, Green",MA,Madagascar,2003,2002,0,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2004,2007,12,29,Arabica Production,2,(1000 60 KG BAGS),27
711100,"Coffee, Green",MA,Madagascar,2005,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2006,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),30
711100,"Coffee, Green",MA,Madagascar,2007,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),30
711100,"Coffee, Green",MA,Madagascar,2008,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),30
711100,"Coffee, Green",MA,Madagascar,2009,2010,6,29,Arabica Production,2,(1000 60 KG BAGS),30
711100,"Coffee, Green",MA,Madagascar,2010,2010,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2011,2011,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2012,2013,6,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2013,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2014,2014,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2015,2015,6,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2016,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2017,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2018,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MA,Madagascar,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),30
711100,"Coffee, Green",MI,Malawi,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),2
711100,"Coffee, Green",MI,Malawi,1962,1961,0,29,Arabica Production,2,(1000 60 KG BAGS),1
711100,"Coffee, Green",MI,Malawi,1963,1962,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1964,1963,0,29,Arabica Production,2,(1000 60 KG BAGS),2
711100,"Coffee, Green",MI,Malawi,1965,1964,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1966,1965,0,29,Arabica Production,2,(1000 60 KG BAGS),1
711100,"Coffee, Green",MI,Malawi,1967,1966,0,29,Arabica Production,2,(1000 60 KG BAGS),2
711100,"Coffee, Green",MI,Malawi,1968,1967,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1969,1968,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1970,1969,0,29,Arabica Production,2,(1000 60 KG BAGS),4
711100,"Coffee, Green",MI,Malawi,1971,1970,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1972,1971,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1973,1972,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1974,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1975,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1976,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),2
711100,"Coffee, Green",MI,Malawi,1977,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),2
711100,"Coffee, Green",MI,Malawi,1978,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),2
711100,"Coffee, Green",MI,Malawi,1979,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),3
711100,"Coffee, Green",MI,Malawi,1980,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),5
711100,"Coffee, Green",MI,Malawi,1981,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),7
711100,"Coffee, Green",MI,Malawi,1982,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),10
711100,"Coffee, Green",MI,Malawi,1983,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),16
711100,"Coffee, Green",MI,Malawi,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),21
711100,"Coffee, Green",MI,Malawi,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),36
711100,"Coffee, Green",MI,Malawi,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),56
711100,"Coffee, Green",MI,Malawi,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),59
711100,"Coffee, Green",MI,Malawi,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),83
711100,"Coffee, Green",MI,Malawi,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),72
711100,"Coffee, Green",MI,Malawi,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),95
711100,"Coffee, Green",MI,Malawi,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),90
711100,"Coffee, Green",MI,Malawi,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),90
711100,"Coffee, Green",MI,Malawi,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),137
711100,"Coffee, Green",MI,Malawi,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),62
711100,"Coffee, Green",MI,Malawi,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),84
711100,"Coffee, Green",MI,Malawi,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),91
711100,"Coffee, Green",MI,Malawi,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),49
711100,"Coffee, Green",MI,Malawi,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),61
711100,"Coffee, Green",MI,Malawi,1999,1998,0,29,Arabica Production,2,(1000 60 KG BAGS),64
711100,"Coffee, Green",MI,Malawi,2000,1999,0,29,Arabica Production,2,(1000 60 KG BAGS),59
711100,"Coffee, Green",MI,Malawi,2001,2000,0,29,Arabica Production,2,(1000 60 KG BAGS),63
711100,"Coffee, Green",MI,Malawi,2002,2001,0,29,Arabica Production,2,(1000 60 KG BAGS),60
711100,"Coffee, Green",MI,Malawi,2003,2002,0,29,Arabica Production,2,(1000 60 KG BAGS),42
711100,"Coffee, Green",MI,Malawi,2004,2003,0,29,Arabica Production,2,(1000 60 KG BAGS),48
711100,"Coffee, Green",MI,Malawi,2005,2006,6,29,Arabica Production,2,(1000 60 KG BAGS),21
711100,"Coffee, Green",MI,Malawi,2006,2007,12,29,Arabica Production,2,(1000 60 KG BAGS),24
711100,"Coffee, Green",MI,Malawi,2007,2007,12,29,Arabica Production,2,(1000 60 KG BAGS),17
711100,"Coffee, Green",MI,Malawi,2008,2009,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MI,Malawi,2009,2014,6,29,Arabica Production,2,(1000 60 KG BAGS),15
711100,"Coffee, Green",MI,Malawi,2010,2014,6,29,Arabica Production,2,(1000 60 KG BAGS),20
711100,"Coffee, Green",MI,Malawi,2011,2014,6,29,Arabica Production,2,(1000 60 KG BAGS),24
711100,"Coffee, Green",MI,Malawi,2012,2014,6,29,Arabica Production,2,(1000 60 KG BAGS),21
711100,"Coffee, Green",MI,Malawi,2013,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MI,Malawi,2014,2013,12,29,Arabica Production,2,(1000 60 KG BAGS),25
711100,"Coffee, Green",MI,Malawi,2015,2015,12,29,Arabica Production,2,(1000 60 KG BAGS),21
711100,"Coffee, Green",MI,Malawi,2016,2016,12,29,Arabica Production,2,(1000 60 KG BAGS),23
711100,"Coffee, Green",MI,Malawi,2017,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),16
711100,"Coffee, Green",MI,Malawi,2018,2017,12,29,Arabica Production,2,(1000 60 KG BAGS),21
711100,"Coffee, Green",MI,Malawi,2019,2018,6,29,Arabica Production,2,(1000 60 KG BAGS),21
711100,"Coffee, Green",MY,Malaysia,1961,1960,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1962,1961,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1963,1962,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1964,1963,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1965,1964,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1966,1965,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1967,1966,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1968,1967,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1969,1968,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1970,1969,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1971,1970,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1972,1971,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1973,1972,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1974,1973,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1975,1974,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1976,1975,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1977,1976,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1978,1977,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1979,1978,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1980,1979,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1981,1980,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1982,1981,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1983,1982,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1984,1983,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1985,1984,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1986,1985,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1987,1986,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1988,1987,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1989,1988,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1990,1989,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1991,1990,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1992,1991,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1993,1992,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1994,1993,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1995,1994,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1996,1995,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1997,1996,0,29,Arabica Production,2,(1000 60 KG BAGS),0
711100,"Coffee, Green",MY,Malaysia,1998,1997,0,29,Arabica Production,2,(1000 60 KG BAGS),0
